ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo Emp.,Situacao
5446,50000,1,2,1,40,3,0
5447,20000,2,3,1,36,2,0
5448,240000,2,1,1,29,2,0
5449,50000,1,1,2,49,2,0
5450,380000,1,1,1,57,4,0
5451,30000,1,2,2,49,9,0
5452,50000,2,2,1,31,7,0
5454,50000,1,2,3,53,8,0
5455,80000,2,3,2,31,8,0
5457,200000,1,1,2,29,8,0
5460,360000,1,3,1,53,7,0
5461,230000,1,1,2,39,2,0
5462,190000,2,2,1,48,3,0
5463,260000,1,1,2,32,4,0
5464,30000,2,2,2,25,9,0
5465,150000,2,3,2,25,9,0
5466,80000,2,2,2,34,1,0
5468,180000,2,3,1,43,5,0
5469,350000,2,1,2,33,3,0
5470,200000,2,3,1,30,5,0
5471,140000,1,2,2,27,2,0
5474,220000,1,1,2,37,3,0
5476,80000,2,3,1,40,3,0
5477,16000,2,2,1,48,5,0
5478,100000,2,2,1,33,4,0
5479,390000,2,2,1,37,9,0
5480,550000,2,1,2,35,4,0
5481,80000,2,2,2,31,2,0
5482,150000,2,2,1,39,8,0
5483,20000,2,2,1,27,3,0
5484,20000,2,2,2,21,3,0
5485,100000,2,3,2,29,1,0
5487,80000,2,3,1,47,9,0
5489,140000,1,3,2,23,6,0
5490,200000,1,2,2,32,9,0
5491,290000,1,1,2,41,8,0
5492,50000,1,2,2,23,4,0
5493,260000,2,1,2,28,3,0
5494,60000,1,2,1,24,8,0
5495,280000,1,1,1,34,9,0
5496,100000,2,1,2,36,8,0
5497,290000,2,3,1,48,6,0
5498,50000,1,3,1,49,3,0
5499,150000,1,1,2,66,4,0
5500,390000,2,1,1,39,3,0
5501,180000,2,2,1,44,9,0
5503,180000,1,2,2,34,2,0
5504,80000,2,1,2,31,8,0
5505,450000,2,1,1,42,5,0
5506,20000,1,2,2,37,1,0
5507,80000,1,1,2,25,1,0
5508,100000,2,2,2,36,8,0
5509,70000,1,3,1,39,9,0
5510,330000,1,3,1,49,6,0
5511,200000,1,1,2,30,8,0
5512,30000,1,1,2,36,4,0
5514,80000,2,1,2,27,2,0
5515,340000,2,1,2,40,6,0
5517,130000,2,1,2,29,4,0
5518,400000,1,1,2,31,4,0
5519,200000,2,2,1,29,1,0
5520,80000,2,2,1,47,4,0
5521,50000,1,3,1,39,4,0
5522,30000,2,1,2,25,3,0
5523,70000,2,2,2,22,8,0
5524,500000,1,1,2,33,6,0
5525,80000,1,1,2,27,7,0
5526,120000,1,2,1,40,7,0
5527,390000,1,1,1,33,9,0
5528,30000,1,3,1,52,4,0
5529,70000,2,1,2,30,5,0
5530,140000,1,3,2,39,8,0
5531,30000,2,2,1,27,1,0
5532,190000,2,2,2,25,6,0
5533,270000,1,1,2,33,8,0
5536,200000,2,1,1,41,6,0
5537,30000,2,2,2,24,5,0
5538,150000,1,2,1,29,3,0
5540,500000,1,1,1,34,9,0
5541,20000,2,1,2,23,3,0
5542,50000,1,3,1,29,3,0
5543,280000,1,2,2,30,7,0
5544,80000,1,3,2,24,7,0
5545,200000,1,1,2,27,4,0
5546,30000,2,3,1,60,8,0
5547,30000,2,2,1,24,9,0
5548,380000,2,2,1,35,3,0
5549,260000,2,2,2,26,4,0
5550,50000,1,2,2,22,3,0
5551,90000,1,3,1,53,8,0
5552,20000,1,2,1,40,3,0
5553,10000,1,2,2,27,2,0
5554,400000,2,2,1,44,6,0
5555,300000,2,1,2,32,6,0
5556,150000,2,4,1,25,7,0
5557,50000,2,2,2,33,7,0
5560,110000,1,2,2,34,1,0
5561,100000,2,2,2,28,1,0
5563,80000,1,1,2,29,7,0
5564,210000,2,1,2,25,3,0
5566,240000,2,1,1,43,2,0
5567,110000,2,2,2,36,8,0
5568,100000,2,3,2,48,3,0
5569,50000,1,2,1,24,4,0
5570,90000,2,2,1,35,2,0
5571,150000,1,1,2,33,9,0
5573,140000,2,2,1,62,1,0
5574,230000,2,1,2,33,4,0
5576,230000,2,3,2,38,4,0
5578,20000,1,2,2,24,8,0
5579,120000,2,3,1,35,7,0
5581,220000,1,1,1,42,1,0
5582,250000,1,1,1,41,2,0
5583,80000,1,2,1,34,1,0
5584,60000,1,1,2,22,8,0
5585,130000,2,2,1,37,3,0
5586,400000,1,3,1,43,9,0
5587,150000,2,2,2,28,9,0
5589,70000,2,3,2,24,1,0
5590,50000,2,2,1,39,4,0
5591,90000,2,1,1,38,3,0
5592,30000,2,3,2,49,8,0
5593,30000,1,2,1,49,4,0
5594,250000,2,1,2,26,6,0
5595,30000,2,2,2,23,2,0
5596,150000,2,2,1,27,6,0
5597,400000,2,1,2,48,5,0
5599,270000,2,1,2,50,6,0
5600,360000,1,3,1,37,7,0
5602,70000,2,2,2,33,9,0
5603,50000,2,1,2,29,7,0
5604,220000,2,2,2,38,9,0
5606,340000,2,1,1,39,4,0
5607,20000,2,3,1,43,7,0
5608,300000,2,2,2,32,2,0
5609,180000,2,1,2,29,6,0
5610,60000,1,2,2,33,9,0
5612,50000,1,2,2,37,4,0
5613,100000,2,1,1,38,7,0
5614,60000,2,3,1,48,5,0
5615,30000,1,2,2,23,5,0
5616,500000,2,2,2,33,6,0
5617,20000,2,2,1,35,2,0
5618,50000,2,2,2,23,6,0
5619,180000,2,2,1,35,8,0
5620,90000,2,2,2,23,8,0
5621,150000,2,2,1,33,8,0
5622,30000,1,2,1,44,9,0
5623,130000,1,3,2,45,4,0
5624,80000,2,3,1,39,9,0
5625,210000,2,2,1,33,5,0
5626,530000,2,1,2,39,9,0
5628,140000,2,2,2,36,2,0
5629,20000,2,2,1,24,7,0
5630,200000,2,1,1,40,8,0
5632,200000,1,3,2,27,6,0
5633,90000,1,4,2,34,7,0
5634,410000,1,2,1,45,3,0
5635,170000,2,3,2,42,1,0
5636,230000,2,1,1,37,3,0
5637,210000,2,2,2,42,8,0
5638,200000,1,2,2,29,6,0
5639,50000,2,1,2,25,3,0
5640,130000,1,2,2,42,8,0
5641,210000,1,2,2,34,6,0
5642,130000,2,2,2,42,7,0
5643,80000,2,2,2,41,6,0
5644,360000,2,2,1,49,7,0
5645,500000,1,1,1,42,5,0
5647,160000,2,2,2,26,2,0
5649,50000,1,3,1,33,8,0
5650,360000,1,1,2,36,7,0
5651,30000,2,2,2,38,3,0
5652,20000,2,2,2,27,7,0
5654,50000,2,1,2,28,2,0
5655,460000,2,1,1,43,8,0
5656,20000,1,2,2,24,6,0
5657,330000,1,2,1,39,7,0
5658,200000,2,3,1,29,9,0
5660,50000,2,2,1,24,2,0
5661,50000,1,2,2,24,6,0
5662,270000,2,2,1,42,3,0
5663,200000,2,2,1,33,5,0
5664,300000,2,2,2,28,6,0
5665,50000,2,1,2,26,2,0
5667,400000,1,1,2,33,4,0
5668,360000,2,1,2,27,6,0
5671,340000,2,2,1,40,5,0
5672,180000,1,2,2,29,7,0
5673,50000,2,1,2,23,2,0
5674,150000,1,2,2,37,5,0
5676,200000,2,2,2,28,1,0
5677,160000,1,2,2,43,2,0
5678,50000,1,3,1,55,3,0
5679,150000,2,2,1,40,5,0
5680,50000,2,3,1,52,4,0
5681,220000,2,2,2,36,9,0
5684,50000,2,3,2,57,6,0
5685,160000,2,2,2,35,9,0
5686,180000,1,1,2,31,3,0
5687,190000,1,1,1,31,2,0
5688,480000,2,1,1,39,9,0
5689,270000,2,1,2,32,6,0
5690,200000,1,2,2,37,1,0
5692,410000,1,2,1,36,5,0
5694,50000,2,3,2,42,6,0
5696,20000,1,1,2,28,9,0
5697,150000,2,1,2,28,5,0
5699,200000,2,1,2,26,3,0
5700,110000,2,2,2,23,8,0
5702,300000,2,1,1,40,4,0
5703,360000,1,1,2,32,2,0
5704,380000,2,2,1,30,5,0
5707,350000,2,1,3,48,6,0
5708,20000,2,4,1,28,5,0
5709,320000,2,1,2,35,1,0
5710,90000,1,3,1,62,1,0
5712,50000,2,2,1,40,4,0
5713,210000,2,1,2,24,2,0
5714,30000,2,2,2,22,8,0
5716,280000,2,2,2,35,7,0
5717,280000,2,1,1,41,1,0
5718,260000,2,1,2,33,3,0
5719,90000,1,2,1,41,5,0
5720,280000,1,1,1,49,9,0
5721,360000,2,3,2,34,6,0
5723,380000,1,2,1,48,9,0
5724,80000,2,2,2,22,4,0
5726,280000,2,1,1,37,4,0
5728,180000,1,1,1,49,5,0
5729,380000,1,3,2,33,4,0
5730,110000,2,1,2,27,9,0
5731,50000,2,2,3,37,9,0
5732,200000,2,1,2,48,9,0
5733,200000,1,1,1,44,1,0
5734,150000,2,1,1,35,1,0
5736,200000,2,2,2,30,4,0
5738,150000,2,1,2,32,1,0
5740,150000,2,3,1,34,8,0
5741,180000,1,1,2,34,8,0
5742,470000,1,2,2,34,7,0
5744,20000,2,1,2,22,4,0
5745,400000,2,1,1,36,5,0
5746,210000,2,1,2,27,9,0
5748,160000,2,4,1,42,1,0
5749,200000,2,1,2,26,2,0
5750,160000,2,1,2,30,9,0
5752,250000,1,3,1,51,3,0
5753,140000,1,3,1,56,3,0
5756,30000,2,3,1,29,4,0
5758,380000,2,2,1,30,4,0
5760,190000,2,1,2,44,6,0
5761,30000,2,2,1,38,3,0
5762,300000,2,1,1,39,6,0
5763,20000,1,2,1,27,1,0
5764,20000,1,2,1,35,7,0
5765,80000,2,3,2,22,2,0
5766,240000,1,2,1,33,9,0
5767,90000,2,3,2,26,5,0
5768,100000,2,2,1,43,1,0
5769,320000,1,1,3,32,9,0
5770,360000,1,2,1,45,8,0
5772,300000,1,2,1,40,2,0
5773,20000,2,1,2,22,7,0
5774,270000,2,2,2,26,9,0
5775,20000,2,3,2,49,1,0
5776,360000,2,2,1,35,9,0
5777,120000,1,2,1,38,5,0
5778,130000,2,3,2,27,8,0
5779,60000,2,3,2,45,2,0
5780,60000,1,2,1,36,2,0
5781,120000,2,3,2,31,8,0
5782,130000,1,3,2,33,7,0
5783,360000,2,1,1,31,5,0
5784,10000,1,3,2,24,9,0
5785,120000,2,1,2,24,3,0
5788,160000,2,2,1,40,7,0
5789,200000,2,2,1,44,2,0
5790,300000,1,1,2,29,8,0
5791,100000,2,2,2,26,9,0
5792,280000,2,1,1,30,2,0
5793,190000,2,2,2,26,5,0
5794,50000,1,2,1,48,3,0
5795,210000,2,3,1,33,4,0
5796,120000,2,1,2,26,4,0
5797,140000,2,1,2,33,8,0
5798,50000,2,1,2,23,7,0
5799,150000,2,1,2,31,2,0
5800,50000,1,1,2,23,1,0
5802,240000,2,1,2,29,6,0
5803,20000,1,1,2,26,3,0
5804,80000,2,2,2,24,5,0
5805,140000,2,2,1,28,8,0
5806,50000,2,2,2,25,2,0
5807,150000,2,2,3,26,7,0
5809,640000,1,1,2,36,3,0
5810,360000,1,1,2,31,7,0
5811,130000,2,2,1,33,4,0
5812,210000,2,1,1,34,6,0
5814,150000,2,1,1,44,2,0
5815,10000,1,3,2,25,3,0
5819,170000,2,2,2,30,9,0
5821,80000,2,2,1,45,2,0
5822,110000,1,2,1,49,2,0
5823,150000,2,1,2,28,1,0
5824,50000,2,2,2,43,5,0
5825,50000,2,3,1,70,7,0
5826,50000,1,3,1,50,1,0
5829,50000,1,2,2,42,4,0
5830,10000,2,1,2,22,3,0
5831,140000,2,2,1,28,7,0
5833,300000,1,1,1,45,8,0
5834,30000,2,2,1,26,8,0
5835,200000,1,3,1,47,8,0
5837,90000,2,2,3,36,8,0
5839,50000,2,3,2,22,1,0
5840,80000,2,1,2,25,7,0
5841,110000,2,2,2,26,7,0
5842,370000,1,1,2,30,1,0
5843,50000,1,2,2,23,2,0
5844,10000,1,2,2,37,5,0
5845,180000,2,1,2,27,9,0
5846,60000,2,2,1,59,5,0
5848,120000,2,1,1,30,1,0
5849,110000,1,1,2,30,8,0
5850,280000,2,3,1,61,9,0
5851,200000,1,1,2,28,3,0
5852,130000,1,2,2,29,1,0
5855,30000,1,3,1,53,9,0
5856,230000,2,1,1,30,3,0
5857,180000,2,1,2,31,8,0
5858,220000,1,1,1,40,7,0
5859,50000,1,1,2,46,9,0
5860,20000,1,1,2,27,8,0
5861,250000,2,2,2,40,2,0
5862,50000,1,3,2,41,2,0
5863,180000,2,2,2,26,1,0
5864,320000,1,2,2,44,5,0
5866,320000,2,1,2,31,6,0
5867,250000,1,2,2,30,3,0
5868,30000,1,2,2,24,1,0
5869,260000,1,2,2,31,2,0
5870,130000,2,2,1,37,2,0
5872,270000,2,1,2,27,5,0
5873,80000,2,3,2,30,6,0
5874,30000,2,1,2,27,4,0
5877,210000,2,2,1,26,7,0
5878,280000,2,1,2,27,5,0
5879,710000,1,2,2,33,6,0
5880,50000,2,2,2,23,7,0
5881,190000,1,1,2,35,8,0
5882,400000,2,1,2,32,1,0
5883,110000,2,3,1,53,2,0
5886,20000,2,2,1,29,9,0
5887,20000,1,2,2,23,4,0
5888,230000,2,1,2,43,7,0
5889,180000,1,2,1,37,1,0
5890,280000,1,2,1,41,8,0
5891,510000,2,1,2,36,6,0
5892,150000,1,2,1,40,2,0
5894,110000,2,3,1,38,4,0
5896,180000,2,1,2,27,8,0
5897,230000,2,3,2,36,5,0
5898,370000,2,1,2,35,6,0
5899,500000,2,1,2,30,4,0
5900,260000,2,2,1,43,4,0
5902,140000,2,2,2,27,4,0
5903,50000,1,1,2,30,3,0
5904,50000,2,2,1,45,6,0
5905,80000,1,1,2,32,4,0
5907,50000,2,2,1,46,7,0
5908,80000,1,2,3,39,4,0
5909,140000,2,1,1,40,8,0
5910,140000,2,1,2,30,4,0
5911,50000,2,2,2,24,8,0
5912,30000,2,2,2,24,2,0
5914,150000,2,2,2,26,3,0
5915,200000,2,2,1,53,7,0
5916,110000,2,1,1,41,3,0
5917,150000,2,2,1,44,6,0
5919,180000,2,3,2,33,3,0
5920,90000,2,1,2,29,3,0
5922,230000,2,2,1,45,4,0
5923,80000,1,1,2,29,3,0
5924,230000,2,1,2,33,7,0
5926,290000,2,2,1,53,2,0
5927,60000,2,3,1,41,3,0
5929,200000,2,2,2,25,7,0
5930,50000,2,3,1,54,9,0
5932,230000,2,2,1,43,5,0
5933,130000,2,1,2,29,7,0
5934,80000,2,3,1,39,5,0
5935,120000,2,1,2,31,3,0
5936,200000,2,2,1,34,2,0
5937,300000,1,3,2,34,1,0
5938,200000,2,2,1,36,6,0
5939,80000,2,2,1,46,2,0
5940,80000,2,3,2,32,1,0
5941,60000,2,1,2,25,5,0
5942,30000,2,2,1,30,9,0
5943,300000,2,2,1,42,6,0
5944,100000,2,1,1,38,4,0
5945,290000,2,1,2,31,7,0
5946,270000,1,0,2,39,6,0
5948,90000,2,2,1,24,4,0
5949,170000,2,1,2,26,8,0
5951,100000,2,2,1,41,3,0
5952,240000,1,1,1,47,1,0
5953,290000,2,1,1,41,6,0
5955,200000,1,2,2,26,5,0
5956,20000,1,2,2,22,6,0
5957,500000,1,1,1,38,6,0
5958,100000,2,2,2,25,9,0
5959,350000,1,1,1,55,2,0
5960,50000,2,2,2,24,8,0
5961,340000,2,2,1,52,4,0
5962,180000,2,2,1,29,9,0
5963,300000,2,1,1,54,1,0
5964,220000,2,1,1,32,8,0
5965,80000,1,1,2,26,9,0
5966,50000,2,2,1,32,8,0
5967,100000,1,2,2,26,6,0
5968,200000,1,1,2,27,2,0
5969,480000,2,1,1,45,2,0
5970,170000,2,2,1,34,1,0
5974,300000,1,2,1,31,9,0
5975,150000,1,1,2,29,6,0
5976,50000,2,2,2,24,6,0
5977,50000,2,2,1,26,3,0
5978,100000,2,3,2,28,7,0
5979,90000,2,2,1,45,1,0
5981,90000,2,4,2,23,2,0
5982,400000,1,1,1,42,6,0
5984,80000,1,1,2,27,7,0
5985,70000,1,1,2,33,6,0
5986,100000,1,3,1,44,9,0
5989,280000,1,1,1,28,2,0
5990,180000,1,1,2,32,6,0
5991,220000,1,1,1,45,3,0
5992,200000,1,1,2,47,9,0
5993,130000,2,2,2,25,6,0
5994,200000,1,2,1,47,1,0
5995,170000,2,1,1,44,3,0
5996,140000,1,1,2,30,6,0
5997,50000,2,3,1,54,9,0
5998,200000,2,3,2,26,1,0
5999,200000,1,3,2,33,6,0
6000,360000,2,3,1,36,5,0
6001,50000,1,2,1,33,7,0
6002,500000,2,1,2,37,2,0
6004,500000,1,1,2,36,3,0
6005,80000,2,3,1,33,2,0
6006,230000,1,3,1,53,5,0
6008,190000,2,3,1,56,1,0
6009,500000,1,2,1,50,7,0
6010,80000,2,2,1,42,3,0
6011,450000,2,1,2,35,6,0
6012,280000,2,1,1,30,1,0
6014,30000,2,2,2,21,7,0
6017,30000,2,2,1,28,7,0
6019,20000,1,3,3,57,3,0
6021,100000,2,1,2,25,3,0
6022,300000,2,3,1,39,6,0
6023,210000,2,1,2,39,6,0
6024,70000,2,3,1,71,6,0
6025,210000,2,2,2,29,4,0
6027,410000,1,1,2,33,5,0
6028,110000,1,1,1,36,4,0
6029,200000,2,1,2,36,1,0
6031,150000,2,1,1,46,4,0
6032,330000,2,1,2,33,6,0
6033,500000,2,2,1,41,2,0
6034,350000,2,2,1,35,3,0
6037,80000,2,3,1,39,4,0
6038,280000,2,1,2,29,6,0
6039,130000,2,2,2,23,3,0
6040,160000,2,2,1,49,7,0
6042,300000,2,2,2,32,1,0
6043,100000,2,1,2,32,9,0
6044,130000,1,2,1,38,5,0
6047,360000,2,1,2,30,9,0
6049,400000,1,2,2,29,3,0
6050,200000,2,3,1,52,4,0
6051,30000,2,4,1,60,6,0
6053,50000,1,2,1,55,8,0
6057,170000,2,4,1,33,1,0
6058,230000,1,1,1,44,8,0
6059,230000,2,1,2,48,3,0
6060,350000,2,1,1,36,3,0
6061,170000,2,1,2,36,6,0
6062,150000,2,2,1,36,1,0
6063,90000,2,2,1,27,4,0
6064,320000,2,1,2,33,5,0
6065,120000,2,2,2,45,9,0
6066,20000,2,3,1,56,3,0
6067,280000,2,1,1,41,1,0
6068,90000,2,2,2,28,7,0
6069,450000,1,1,1,30,8,0
6070,270000,1,2,2,27,9,0
6071,80000,2,2,1,41,5,0
6072,230000,2,2,1,41,7,0
6075,220000,2,1,2,42,8,0
6076,30000,2,1,1,38,8,0
6078,100000,2,2,2,26,4,0
6080,670000,1,1,2,28,3,0
6081,200000,1,1,1,36,5,0
6082,70000,2,3,1,47,5,0
6083,50000,2,2,1,41,2,0
6087,30000,2,2,2,21,1,0
6090,130000,2,2,1,52,5,0
6091,160000,2,2,2,26,8,0
6092,150000,2,3,1,58,8,0
6093,150000,2,1,2,34,3,0
6094,20000,1,1,2,24,2,0
6096,460000,1,2,1,31,5,0
6100,60000,2,2,1,30,4,0
6101,200000,1,1,1,31,4,0
6102,230000,1,1,1,33,3,0
6103,50000,1,2,1,38,7,0
6104,60000,2,3,2,51,7,0
6106,50000,2,2,1,47,2,0
6107,150000,1,3,1,62,4,0
6110,200000,2,1,1,39,4,0
6111,500000,1,1,2,31,6,0
6113,500000,1,1,2,28,6,0
6114,50000,2,3,2,23,3,0
6115,30000,2,3,2,51,7,0
6116,240000,1,1,1,35,9,0
6117,170000,2,2,1,37,8,0
6118,80000,1,1,2,26,6,0
6119,360000,1,1,2,29,2,0
6124,100000,2,2,1,41,3,0
6125,360000,1,1,2,32,4,0
6126,30000,2,3,1,47,1,0
6129,420000,2,1,1,36,5,0
6131,480000,1,1,1,47,6,0
6132,350000,1,1,2,27,1,0
6134,240000,2,1,2,27,3,0
6136,150000,2,2,1,39,1,0
6137,320000,1,2,2,30,7,0
6140,280000,1,1,2,33,4,0
6141,450000,2,2,1,53,9,0
6142,260000,2,1,2,53,4,0
6143,500000,1,1,1,56,9,0
6144,470000,1,1,2,35,3,0
6145,150000,2,2,2,23,2,0
6146,100000,2,3,1,46,7,0
6147,100000,1,1,2,38,1,0
6148,220000,1,2,2,39,1,0
6149,300000,2,1,2,37,3,0
6150,230000,2,1,2,31,3,0
6152,50000,1,3,2,48,7,0
6153,170000,1,3,1,47,1,0
6158,220000,1,3,1,44,4,0
6159,70000,2,1,1,62,3,0
6160,330000,2,2,2,40,6,0
6162,230000,1,1,2,28,7,0
6163,50000,1,3,1,49,1,0
6165,390000,2,2,2,37,4,0
6166,360000,2,2,3,42,7,0
6168,500000,1,1,1,33,9,0
6169,120000,2,3,2,32,1,0
6171,20000,2,2,1,27,5,0
6172,50000,2,2,1,48,1,0
6173,230000,2,1,2,27,6,0
6174,160000,2,1,1,48,4,0
6176,50000,1,2,2,25,4,0
6179,240000,2,3,1,37,9,0
6180,90000,1,3,2,29,9,0
6185,150000,1,1,2,31,8,0
6186,50000,1,1,2,48,4,0
6188,150000,2,2,1,28,7,0
6189,50000,1,2,2,25,9,0
6190,300000,1,1,2,31,1,0
6191,50000,2,2,1,44,8,0
6193,380000,1,1,1,53,2,0
6194,70000,2,1,1,45,2,0
6195,360000,1,2,2,28,2,0
6196,50000,1,2,2,41,6,0
6197,20000,2,1,2,30,3,0
6198,80000,2,2,2,27,7,0
6199,30000,1,2,1,49,2,0
6200,50000,2,3,2,55,1,0
6201,30000,2,3,1,37,4,0
6203,210000,2,2,1,39,3,0
6204,200000,2,1,2,29,1,0
6206,490000,1,3,1,28,7,0
6207,170000,1,1,1,45,5,0
6208,500000,1,1,2,29,9,0
6209,220000,1,2,1,46,2,0
6210,150000,2,1,2,30,2,0
6211,50000,2,2,1,34,6,0
6212,50000,1,2,1,52,5,0
6213,100000,2,1,2,26,8,0
6214,310000,2,2,2,25,5,0
6215,510000,2,1,1,35,2,0
6216,200000,1,2,1,41,4,0
6217,50000,1,3,1,43,3,0
6218,300000,2,1,2,38,9,0
6219,450000,2,1,1,40,9,0
6220,30000,1,2,2,27,6,0
6221,60000,2,1,2,27,1,0
6223,50000,2,2,2,32,7,0
6224,90000,2,3,2,28,3,0
6225,190000,2,2,1,34,6,0
6226,150000,2,1,2,29,6,0
6227,390000,2,2,2,28,9,0
6228,30000,1,3,1,47,2,0
6231,30000,1,3,2,25,9,0
6232,500000,2,1,2,28,5,0
6233,60000,2,2,2,29,1,0
6234,200000,1,3,1,30,3,0
6235,80000,1,2,1,31,1,0
6236,100000,2,2,2,30,3,0
6237,380000,1,1,1,42,2,0
6240,500000,1,2,1,44,5,0
6242,270000,1,1,2,29,8,0
6243,50000,1,2,2,25,9,0
6244,120000,2,1,2,36,3,0
6245,280000,1,1,2,28,1,0
6246,260000,2,1,2,28,9,0
6247,360000,1,1,1,38,9,0
6248,210000,2,1,2,30,1,0
6249,390000,1,1,2,29,4,0
6250,40000,1,2,1,36,4,0
6251,10000,2,2,2,27,5,0
6253,200000,1,3,1,43,7,0
6254,80000,2,2,1,37,2,0
6255,60000,2,2,2,27,3,0
6257,100000,2,2,2,29,4,0
6258,20000,1,2,1,45,3,0
6259,460000,1,1,2,34,3,0
6260,80000,1,2,2,32,7,0
6261,80000,1,1,2,26,6,0
6262,240000,2,1,2,28,5,0
6263,200000,2,3,1,38,3,0
6264,230000,1,2,2,29,2,0
6265,260000,2,1,1,53,8,0
6266,90000,2,2,1,38,7,0
6267,320000,1,2,2,29,4,0
6268,280000,2,2,1,47,7,0
6270,400000,2,1,2,27,7,0
6271,50000,2,1,1,55,6,0
6273,70000,1,2,2,26,8,0
6274,210000,1,1,1,30,4,0
6275,140000,2,2,1,39,1,0
6276,290000,1,2,1,50,7,0
6277,30000,1,3,1,32,6,0
6279,20000,2,3,2,54,7,0
6280,220000,2,2,1,36,4,0
6281,180000,2,2,1,36,2,0
6283,50000,2,2,2,31,7,0
6284,150000,1,3,1,29,4,0
6285,150000,2,1,2,32,2,0
6286,140000,1,3,2,30,8,0
6287,80000,2,2,1,48,1,0
6288,200000,2,1,1,33,2,0
6289,400000,1,1,1,44,7,0
6290,130000,2,2,1,28,4,0
6291,50000,2,2,2,22,5,0
6294,280000,1,1,1,55,4,0
6295,460000,2,1,2,26,6,0
6296,340000,2,2,2,32,6,0
6297,110000,1,2,2,27,5,0
6298,440000,2,2,2,27,3,0
6299,90000,2,2,2,23,3,0
6300,70000,2,2,2,24,9,0
6301,30000,2,2,2,24,6,0
6302,120000,2,2,2,49,8,0
6303,300000,2,2,2,27,2,0
6304,60000,2,1,2,25,5,0
6307,360000,1,1,2,35,8,0
6308,150000,1,1,1,49,6,0
6309,70000,2,1,2,28,8,0
6310,150000,2,2,1,44,3,0
6311,440000,2,1,1,33,2,0
6312,500000,1,1,1,52,7,0
6314,360000,1,1,2,29,9,0
6315,140000,1,1,2,28,2,0
6317,200000,2,1,2,32,7,0
6318,210000,1,2,1,35,7,0
6320,240000,1,1,1,44,9,0
6322,450000,2,2,1,38,2,0
6323,60000,2,3,2,40,2,0
6324,100000,2,2,2,30,1,0
6325,500000,1,1,1,49,1,0
6326,50000,1,3,1,51,1,0
6327,80000,2,2,1,35,1,0
6329,500000,1,1,2,43,4,0
6330,140000,2,1,2,31,3,0
6331,500000,2,2,2,29,3,0
6334,220000,2,2,1,44,5,0
6336,360000,2,2,2,34,2,0
6337,430000,2,1,2,29,8,0
6338,20000,1,3,2,26,1,0
6339,200000,2,3,2,53,5,0
6340,200000,2,2,3,35,3,0
6341,80000,2,2,2,25,7,0
6342,130000,1,1,1,35,8,0
6343,150000,1,1,1,49,6,0
6347,80000,2,2,1,31,4,0
6348,260000,2,2,2,31,4,0
6350,500000,1,1,1,39,6,0
6351,260000,1,1,1,43,1,0
6353,50000,1,1,2,33,8,0
6354,360000,2,1,1,46,2,0
6355,170000,2,1,2,53,5,0
6356,120000,2,2,1,34,7,0
6357,50000,2,2,1,26,4,0
6359,310000,1,1,1,48,9,0
6360,50000,1,1,2,27,1,0
6361,140000,2,2,2,32,3,0
6363,20000,1,3,2,32,5,0
6365,30000,2,3,1,59,2,0
6368,180000,2,2,1,37,9,0
6369,40000,2,1,2,26,3,0
6370,80000,2,2,1,34,8,0
6371,120000,1,2,2,31,2,0
6373,20000,1,2,2,33,1,0
6375,500000,1,1,2,45,1,0
6376,80000,2,2,1,29,1,0
6377,150000,2,1,2,41,1,0
6378,30000,2,3,2,26,8,0
6381,150000,1,2,1,32,6,0
6382,210000,2,2,1,42,8,0
6383,80000,2,2,1,30,9,0
6384,90000,1,2,2,29,2,0
6385,20000,2,2,2,22,9,0
6386,240000,2,1,2,36,1,0
6388,250000,2,1,2,28,5,0
6389,280000,2,1,2,31,6,0
6390,10000,1,3,3,40,8,0
6391,150000,2,2,2,33,1,0
6392,330000,2,2,1,47,9,0
6394,130000,2,2,2,34,9,0
6395,450000,1,1,2,37,9,0
6397,70000,2,3,1,24,7,0
6398,80000,1,2,2,26,8,0
6399,50000,1,1,2,24,8,0
6401,50000,1,2,2,23,2,0
6402,70000,1,2,1,29,6,0
6405,200000,2,2,2,24,4,0
6406,180000,1,1,2,38,9,0
6408,90000,2,3,1,35,3,0
6409,50000,2,2,2,33,3,0
6410,80000,1,2,2,48,7,0
6411,210000,2,1,1,43,1,0
6412,350000,1,3,1,41,4,0
6415,140000,2,1,1,33,2,0
6416,80000,1,2,1,47,5,0
6418,50000,1,2,2,25,9,0
6419,30000,1,1,1,38,8,0
6420,30000,2,2,2,27,8,0
6422,290000,2,2,2,28,5,0
6423,220000,1,1,2,34,7,0
6424,180000,1,1,2,28,6,0
6425,500000,1,3,1,38,4,0
6426,210000,1,2,1,39,3,0
6428,100000,2,2,2,23,7,0
6431,50000,1,2,2,35,3,0
6432,240000,1,1,1,37,7,0
6433,20000,2,3,1,53,2,0
6434,20000,2,1,1,38,1,0
6435,150000,2,1,2,39,9,0
6436,230000,1,2,1,36,7,0
6437,50000,1,2,2,26,5,0
6438,300000,2,2,1,35,8,0
6439,110000,2,2,3,54,1,0
6440,230000,2,1,2,33,7,0
6441,50000,2,2,2,30,8,0
6442,70000,2,2,2,24,1,0
6443,360000,2,1,1,27,1,0
6444,110000,2,2,2,32,8,0
6445,120000,2,2,2,48,2,0
6447,260000,2,4,1,46,5,0
