ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo Emp.,Situacao
6089,90000,2,2,2,24,3,1
4603,150000,1,3,1,49,5,0
7998,230000,2,2,2,38,2,0
17570,70000,2,2,2,34,6,1
8669,280000,2,2,2,35,7,0
8058,490000,1,1,1,35,3,0
8415,30000,1,1,2,23,7,0
9126,500000,2,1,2,44,3,0
4622,50000,1,1,1,25,8,0
8498,50000,1,2,2,26,5,0
5299,200000,2,2,1,29,1,0
8326,200000,2,1,2,32,5,0
5658,200000,2,3,1,29,6,0
18824,210000,2,2,2,27,1,1
10733,260000,2,4,2,32,8,1
5820,20000,2,2,2,24,6,1
4696,380000,1,2,1,58,8,0
1179,50000,1,2,2,38,8,0
790,60000,2,2,2,29,8,0
19012,80000,2,3,2,30,7,1
5902,140000,2,2,2,27,4,0
1209,230000,2,2,1,51,7,1
15936,30000,2,2,1,25,9,1
11569,430000,1,2,1,46,6,1
12574,10000,2,3,1,49,9,1
9661,30000,2,3,1,35,7,1
11300,260000,2,3,1,41,2,1
1549,500000,2,1,2,42,6,1
12607,100000,1,1,2,27,1,1
18327,200000,2,1,2,33,9,1
19251,400000,2,2,2,30,1,1
3953,320000,2,2,1,44,7,0
4568,240000,2,1,1,41,5,0
14631,10000,1,2,2,23,3,1
7383,180000,2,1,1,47,6,0
3338,50000,1,2,2,24,5,0
4637,90000,2,3,1,25,7,1
1344,20000,2,2,2,26,9,0
6621,260000,2,1,1,38,2,0
18193,70000,1,2,2,39,1,1
5073,130000,2,1,1,55,5,0
3022,180000,2,1,2,30,3,0
8131,160000,2,1,2,37,4,0
6464,160000,2,2,2,34,1,0
6042,300000,2,2,2,32,8,0
10139,140000,2,2,2,34,3,1
1593,180000,1,2,1,44,5,0
1856,220000,2,2,1,54,3,0
5633,90000,1,4,2,34,1,0
17020,10000,2,1,2,22,5,1
7809,50000,1,3,2,29,4,0
14823,80000,2,1,1,35,2,1
2752,360000,2,2,2,39,5,0
1472,20000,1,2,2,21,1,1
2202,210000,2,1,1,45,5,0
541,200000,2,1,2,38,6,0
5751,160000,2,2,2,37,7,1
2987,210000,1,3,2,32,3,0
5963,300000,2,1,1,54,7,0
10697,20000,1,1,2,26,3,1
294,10000,1,2,2,27,6,1
6700,60000,1,2,2,43,1,0
3120,260000,1,1,2,28,7,0
1404,470000,1,1,2,33,5,0
5993,130000,2,2,2,25,2,0
20884,100000,1,2,2,41,7,1
4167,500000,2,2,1,51,6,0
14252,100000,2,2,1,26,5,1
6933,500000,1,1,2,37,6,1
5647,160000,2,2,2,26,8,0
2469,220000,1,1,2,31,6,0
873,500000,2,3,1,38,6,0
1984,80000,1,1,2,37,2,1
3242,200000,1,3,1,40,6,1
5208,110000,1,2,2,40,9,0
6097,60000,2,3,1,40,2,1
2708,60000,2,2,2,24,9,0
8271,260000,1,1,1,45,2,0
5125,150000,2,1,1,40,5,0
7920,60000,2,2,2,24,4,0
2923,50000,2,2,2,23,4,0
5475,290000,2,1,2,36,9,1
3872,50000,1,2,2,25,1,1
5243,20000,2,2,2,50,2,1
4727,50000,2,4,2,42,5,1
845,500000,1,3,1,39,2,0
13779,30000,2,2,2,25,4,1
6398,80000,1,2,2,26,5,0
3073,210000,1,2,1,40,7,0
10949,180000,1,3,1,39,8,1
12889,70000,1,3,1,69,2,1
14874,20000,1,2,2,23,9,1
7775,130000,1,1,2,28,2,1
7725,90000,2,1,2,23,5,1
2579,200000,1,1,2,27,3,0
7425,200000,2,1,1,34,8,0
2364,220000,1,1,2,34,5,1
5343,80000,2,3,1,27,3,0
12482,80000,2,3,2,26,7,1
1466,90000,1,2,1,27,3,0
5436,240000,2,2,2,41,6,0
2436,150000,2,1,1,49,3,1
4511,10000,1,2,2,25,1,0
6409,50000,2,2,2,33,7,0
1644,200000,1,1,2,29,8,0
4659,170000,2,1,1,28,7,0
5785,120000,2,1,2,24,9,0
11667,150000,1,2,1,48,9,1
7640,20000,1,3,3,48,7,1
1094,360000,1,2,1,41,1,1
5722,30000,2,3,2,27,2,1
1680,50000,2,2,2,24,2,0
8316,50000,2,1,2,38,3,0
1553,20000,2,3,3,47,7,0
7252,20000,1,2,2,39,3,0
3772,280000,1,1,1,42,5,0
4867,130000,2,2,2,29,5,1
3139,200000,1,3,2,40,4,0
4049,150000,1,2,1,39,4,1
5989,280000,1,1,1,28,2,0
5807,150000,2,2,3,26,7,0
8516,410000,1,1,2,29,2,0
8056,130000,2,2,2,24,3,1
9135,260000,1,2,1,43,9,0
1012,410000,2,1,1,31,4,0
9458,190000,1,2,1,37,7,1
4273,230000,2,2,1,52,8,0
3945,50000,1,3,3,45,4,0
17951,200000,1,2,1,43,7,1
1243,160000,2,2,1,45,6,0
14212,190000,2,2,2,39,4,1
3617,10000,1,1,2,29,2,0
485,100000,2,2,1,43,1,0
7416,20000,1,2,1,42,2,0
8436,290000,2,2,1,39,2,0
1657,150000,2,1,2,29,8,1
4336,120000,1,3,1,36,8,0
14215,30000,2,3,2,50,8,1
8424,500000,1,1,1,43,8,0
323,50000,1,2,2,24,5,0
5403,50000,1,1,2,34,9,0
14723,80000,2,3,1,30,3,1
7388,50000,2,3,2,55,6,0
3166,150000,2,1,2,28,3,0
8833,470000,1,2,2,34,3,0
9277,450000,1,1,2,31,3,0
4914,170000,1,1,1,33,4,0
7136,60000,1,1,2,27,3,0
195,50000,1,2,1,36,5,0
10803,450000,2,1,2,30,5,1
706,50000,1,1,2,26,1,1
10950,60000,2,1,2,24,5,1
11006,20000,1,2,1,35,9,1
3722,90000,1,1,2,29,7,0
2481,20000,1,2,2,23,2,1
15303,180000,2,2,2,29,7,1
6948,150000,1,3,1,64,1,0
2933,390000,2,1,2,30,3,0
3880,90000,1,2,2,52,6,0
2132,50000,1,2,2,42,8,0
11084,360000,2,2,2,34,7,1
4397,80000,2,1,2,25,2,0
12498,200000,1,1,2,34,3,1
13445,320000,1,1,1,48,8,1
5313,50000,2,2,2,24,5,0
2484,80000,2,2,1,23,3,1
628,230000,1,1,1,39,7,0
5651,30000,2,2,2,38,3,0
8214,90000,1,2,1,58,6,0
6011,450000,2,1,2,35,2,0
420,260000,2,1,2,36,7,1
8207,50000,1,3,1,45,5,0
6856,340000,2,1,2,43,8,0
40,280000,1,1,2,31,1,0
15580,460000,1,2,1,51,2,1
1200,360000,1,1,1,36,8,0
9103,140000,1,3,1,45,5,1
5391,200000,1,1,2,37,7,1
20598,70000,1,3,1,33,2,1
4072,80000,2,2,2,28,2,0
9230,390000,1,2,1,37,4,0
6582,240000,1,3,1,40,1,1
18351,20000,2,2,2,22,1,1
1523,90000,2,1,2,27,7,0
1506,350000,1,1,1,70,3,0
5979,90000,2,2,1,45,3,0
7568,210000,2,2,1,48,6,0
2375,50000,2,2,2,25,6,1
12718,260000,2,1,1,46,3,1
8084,220000,1,1,1,36,8,0
655,10000,1,2,2,33,4,0
8431,180000,1,1,2,31,2,0
1977,180000,1,2,2,31,2,0
11341,170000,2,2,2,56,6,1
8849,170000,1,2,1,38,3,0
15672,80000,1,3,1,31,1,1
6486,50000,1,3,2,25,3,0
221,360000,2,1,1,40,9,1
7474,160000,1,1,1,38,2,0
3894,50000,2,1,2,29,9,0
2374,250000,2,1,2,29,3,0
12749,30000,2,2,2,23,1,1
2036,120000,2,2,1,39,8,0
159,210000,1,3,1,45,5,1
11478,50000,1,2,2,28,8,1
6214,310000,2,2,2,25,2,0
2720,150000,1,1,1,49,7,0
15923,80000,2,2,1,29,6,1
6151,300000,2,3,2,39,9,1
17867,90000,1,2,2,26,3,1
1635,170000,2,2,1,50,2,0
99,50000,2,3,1,22,3,0
3129,140000,2,2,2,35,6,0
4800,20000,2,1,2,24,9,0
3186,30000,1,1,2,28,9,1
6023,210000,2,1,2,39,7,0
2462,30000,2,2,2,26,7,1
5245,160000,2,1,2,31,1,0
18214,300000,1,1,3,50,2,1
6848,350000,1,1,2,32,4,0
17746,340000,2,1,1,56,8,1
4085,30000,2,1,2,24,9,0
4055,50000,1,2,2,24,2,0
6944,500000,1,2,2,33,3,0
1801,160000,2,2,1,35,6,1
146,50000,1,1,2,28,4,0
13784,10000,2,2,2,22,5,1
2114,50000,1,2,2,33,3,1
7302,100000,1,1,2,32,3,0
362,320000,2,2,2,30,6,0
12972,240000,2,1,2,29,8,1
6306,30000,2,1,2,43,2,1
14065,200000,1,1,2,38,7,1
1634,80000,2,1,2,38,7,0
7262,10000,1,1,2,25,7,0
3431,240000,2,2,1,40,1,1
1836,50000,2,2,2,37,3,1
5027,50000,1,2,1,25,3,0
991,50000,2,3,1,39,4,0
2556,150000,2,1,1,30,1,0
1894,130000,2,1,1,38,7,1
5195,500000,2,2,2,31,6,0
120,240000,2,2,2,38,8,0
7927,200000,1,1,2,30,6,0
16381,90000,2,1,2,33,3,1
133,420000,1,2,1,34,8,0
17110,170000,2,2,2,27,8,1
15190,90000,2,2,2,24,7,1
3862,170000,2,2,1,39,9,1
16184,150000,2,1,2,30,2,1
1515,20000,2,2,2,24,6,0
11806,80000,2,3,1,40,6,1
300,300000,1,1,2,34,5,1
2514,270000,1,2,1,38,4,0
4135,500000,2,2,1,27,4,0
8659,350000,2,3,1,31,6,0
8574,20000,2,1,2,25,6,1
5493,260000,2,1,2,28,8,0
14293,50000,2,2,2,23,3,1
2101,260000,2,2,1,34,2,0
19533,380000,2,2,1,41,5,1
17208,50000,2,1,2,27,1,1
6810,210000,1,1,1,42,6,0
7360,20000,1,3,1,49,1,0
11666,200000,2,2,2,34,8,1
6607,260000,2,1,2,36,7,0
3826,500000,2,2,2,28,1,0
9839,150000,2,2,1,29,5,1
1873,130000,2,3,2,32,9,0
8662,180000,2,2,2,32,8,0
8102,50000,1,2,2,39,1,0
3518,450000,2,1,2,36,5,0
3919,180000,2,3,1,43,9,1
2359,230000,1,1,2,29,1,0
6757,90000,1,2,1,28,7,0
3582,70000,1,2,1,48,8,0
7156,80000,2,2,2,24,6,0
3036,450000,1,1,1,37,9,0
5947,70000,2,2,2,24,7,1
19244,60000,2,2,1,47,6,1
6048,20000,2,2,1,26,1,1
5317,50000,2,1,2,26,7,1
2587,60000,1,3,2,34,9,1
10315,30000,1,3,1,50,7,1
19443,360000,2,2,2,37,4,1
3300,370000,1,2,2,39,5,1
13963,30000,2,3,1,54,7,1
759,420000,2,2,2,31,2,0
3008,10000,2,2,1,24,4,0
8230,500000,1,1,1,42,7,0
14761,20000,2,3,1,42,4,1
218,80000,1,2,2,36,8,0
6507,50000,1,2,2,52,6,0
2774,90000,1,3,1,46,7,0
7643,20000,1,2,2,34,7,0
15785,50000,2,1,2,23,7,1
4684,340000,1,1,1,48,3,0
9260,360000,2,2,1,43,8,0
2848,180000,2,2,2,25,8,0
18158,20000,1,1,1,35,3,1
4783,230000,2,1,2,36,2,0
16603,80000,1,3,1,29,7,1
6323,60000,2,3,2,40,7,0
19499,180000,2,1,2,46,1,1
15470,120000,1,2,2,40,3,1
5230,260000,2,1,2,27,9,0
3778,10000,1,2,2,24,4,0
4836,130000,2,2,1,39,9,0
6295,460000,2,1,2,26,4,0
10010,30000,2,1,2,23,9,1
2619,80000,2,1,2,27,4,0
20409,20000,1,3,2,24,4,1
2857,20000,1,2,2,34,4,0
1728,60000,2,2,1,42,8,1
7122,260000,2,2,1,47,3,0
5219,20000,2,2,1,33,1,1
1919,220000,2,2,2,35,2,0
795,50000,2,1,1,34,4,0
1482,30000,2,1,2,25,2,0
391,350000,1,1,1,38,5,0
537,440000,2,1,2,35,9,0
18199,20000,1,2,2,40,4,1
7695,50000,1,1,2,29,8,0
1347,220000,2,2,1,49,3,0
154,280000,2,2,1,56,2,0
8513,50000,2,3,2,27,5,0
2670,10000,1,4,1,43,9,1
8412,120000,1,1,2,27,4,0
8177,230000,1,3,1,45,6,0
1317,500000,1,2,1,49,7,0
7610,160000,2,2,1,35,3,0
2124,220000,2,1,2,27,1,0
3820,30000,2,2,2,24,4,1
11029,210000,1,2,2,24,2,1
6226,150000,2,1,2,29,7,0
1946,10000,2,1,2,27,9,1
2252,50000,2,2,1,36,6,0
8989,130000,2,1,1,41,8,1
6684,10000,1,1,1,38,5,1
9782,30000,1,1,2,34,6,1
1733,130000,2,3,1,33,6,0
20054,440000,2,1,1,39,5,1
18774,50000,2,2,2,27,6,1
3902,50000,2,2,2,27,5,1
17034,10000,2,1,2,23,9,1
17375,50000,2,3,1,46,9,1
1632,100000,2,1,1,43,2,0
2011,40000,2,2,2,26,6,0
20853,50000,1,1,2,32,6,1
4475,120000,1,3,1,32,2,0
2112,320000,1,2,1,41,6,1
8671,260000,2,4,1,33,1,0
17416,70000,2,3,1,43,3,1
15124,180000,1,2,1,53,8,1
621,150000,2,2,1,39,1,0
7240,190000,2,3,1,41,3,1
1914,450000,1,2,2,37,6,0
6176,50000,1,2,2,25,3,0
316,60000,1,2,2,23,7,1
2893,450000,1,2,2,37,6,0
644,370000,1,2,2,28,8,0
8474,250000,2,1,2,35,4,0
5051,20000,2,2,1,39,2,0
5610,60000,1,2,2,33,4,0
3453,80000,1,2,1,33,9,0
20743,180000,1,2,1,46,8,1
3095,150000,2,1,1,44,8,1
10510,150000,1,2,1,39,3,1
41,360000,1,1,2,33,1,0
2753,30000,2,3,1,36,4,1
16136,50000,2,1,1,39,7,1
7849,30000,2,1,2,27,2,1
3143,170000,2,1,1,41,9,0
6772,20000,1,2,1,53,5,0
3134,210000,2,2,1,37,8,1
4332,250000,1,1,1,37,6,0
2186,270000,1,2,1,27,8,0
6337,430000,2,1,2,29,3,0
3403,710000,2,2,1,40,4,1
8979,240000,2,2,2,41,7,0
336,190000,2,1,2,28,7,0
693,200000,2,2,1,29,2,1
5423,80000,1,2,2,25,9,1
3117,30000,2,2,2,25,7,0
8897,130000,2,2,2,33,5,0
232,20000,1,2,2,23,8,1
6746,310000,2,2,2,26,2,0
12153,20000,2,2,2,24,6,1
9205,160000,2,1,2,25,7,0
2975,470000,1,1,1,39,3,0
4974,180000,2,1,2,30,6,0
8844,40000,2,3,1,24,2,0
4348,370000,1,2,1,33,6,0
5246,240000,2,2,1,34,6,0
5059,200000,2,1,1,35,7,0
3343,50000,2,2,2,28,7,0
4149,70000,2,2,1,44,1,0
1711,100000,2,1,2,30,9,1
16941,180000,1,1,2,51,4,1
12451,40000,2,1,2,24,4,1
1043,110000,2,2,1,42,8,0
8283,640000,2,1,2,30,1,0
3336,30000,2,3,1,41,1,1
13413,100000,2,2,1,28,2,1
7991,50000,1,3,2,52,9,0
2814,50000,1,2,2,27,5,0
2238,180000,2,1,1,35,3,0
7219,290000,2,1,2,32,6,0
10633,50000,1,1,2,26,6,1
10702,50000,2,2,1,31,1,1
6900,160000,2,3,1,38,6,0
6479,50000,1,3,2,29,9,1
8977,250000,2,1,1,43,8,0
1088,260000,2,2,1,40,6,0
12785,20000,2,1,2,37,2,1
12031,50000,1,2,2,37,5,1
4658,50000,2,2,1,45,7,0
3339,10000,1,3,2,24,2,0
627,70000,1,1,1,46,3,0
7807,50000,1,3,2,26,2,0
599,80000,2,2,2,24,4,0
521,30000,2,1,1,31,2,0
12868,20000,1,3,2,40,4,1
16885,20000,1,2,2,37,6,1
13453,50000,1,3,2,32,1,1
2693,350000,1,1,1,42,6,0
956,160000,1,1,1,41,9,0
15639,250000,2,1,2,29,6,1
9955,70000,1,1,2,29,3,1
5733,200000,1,1,1,44,7,0
9478,20000,1,1,2,24,6,1
2396,110000,2,3,1,27,2,0
9283,280000,1,3,1,49,9,0
6224,90000,2,3,2,28,7,0
13280,10000,1,2,2,43,5,1
8455,80000,2,1,2,29,2,1
252,30000,1,2,2,28,3,0
1563,140000,1,2,2,44,1,0
7342,50000,2,2,1,34,9,0
10524,230000,2,2,1,33,3,1
19351,80000,2,2,2,36,8,1
1252,200000,2,1,2,29,4,1
13414,290000,2,2,1,49,2,1
5131,260000,1,3,1,39,8,0
5345,200000,2,1,1,41,3,0
3015,200000,1,1,2,35,3,0
6868,50000,1,2,2,29,1,0
1624,170000,1,2,2,36,3,0
2371,210000,1,2,2,28,1,0
5748,160000,2,4,1,42,1,0
15202,50000,2,2,2,23,8,1
1053,30000,1,1,1,42,7,0
3965,50000,2,2,1,56,4,0
2228,20000,2,2,1,24,6,0
3051,160000,1,2,2,26,2,0
8951,350000,1,1,1,30,1,0
19027,80000,2,2,1,29,5,1
7440,10000,2,2,2,22,4,1
1286,500000,1,2,1,43,4,0
15827,50000,2,2,2,27,2,1
1857,540000,2,1,2,34,2,0
17648,360000,2,1,1,37,1,1
538,120000,1,2,1,44,3,0
173,50000,2,2,2,22,4,0
3100,500000,1,1,1,32,1,0
2161,230000,2,2,1,62,3,0
4598,110000,2,2,2,24,8,0
6639,180000,2,3,2,27,8,0
7783,50000,1,2,2,27,7,1
4256,50000,1,2,2,30,5,0
5674,150000,1,2,2,37,4,0
1297,50000,1,2,2,29,6,0
2224,160000,1,1,2,32,7,0
3721,80000,2,2,1,46,6,1
2370,230000,2,1,1,42,9,0
4983,300000,2,1,2,33,1,0
16689,200000,1,1,1,44,3,1
1104,150000,2,3,2,28,8,0
976,50000,2,2,2,22,4,0
114,100000,2,1,2,24,6,0
13564,200000,2,2,1,42,4,1
1676,50000,1,2,2,49,9,1
20757,40000,1,2,1,46,2,1
3936,130000,2,1,1,32,3,0
211,220000,1,1,2,24,9,0
6235,80000,1,2,1,31,1,0
8205,150000,1,1,1,40,1,0
8893,130000,1,2,2,28,7,0
1349,300000,2,1,2,34,6,0
6869,80000,2,4,2,25,1,0
4334,80000,1,2,1,30,2,0
1992,360000,1,1,2,65,5,1
6550,20000,1,1,2,23,5,0
20307,30000,2,2,1,56,3,1
19687,30000,2,2,1,39,5,1
20172,120000,2,2,2,39,3,1
4487,50000,1,1,3,45,8,0
5358,270000,2,1,2,27,9,0
14340,390000,1,1,1,36,9,1
8232,230000,1,2,1,30,5,0
8198,310000,2,2,1,37,9,0
5370,390000,2,2,1,44,2,0
13664,200000,1,1,1,37,2,1
5797,140000,2,1,2,33,2,0
6313,260000,1,2,2,29,1,1
8245,260000,1,2,2,27,8,0
997,140000,1,1,1,45,7,0
8149,30000,2,1,1,30,4,1
18130,270000,1,2,1,40,2,1
7942,20000,2,2,1,36,4,0
6739,360000,1,1,1,32,3,1
12956,280000,2,1,2,62,3,1
8397,90000,2,1,2,24,4,0
5142,80000,2,1,2,30,4,0
8765,70000,2,2,2,22,2,0
2502,220000,2,1,2,28,7,0
6353,50000,1,1,2,33,7,0
5932,230000,2,2,1,43,7,0
4840,450000,2,2,1,33,4,0
1761,290000,2,1,1,33,2,0
6730,390000,2,2,1,43,8,1
2942,90000,1,2,2,26,4,0
7150,380000,1,1,2,27,2,0
12323,120000,2,2,2,25,6,1
5510,330000,1,3,1,49,5,0
13418,50000,1,2,1,32,3,1
14073,320000,1,1,1,43,7,1
16560,310000,1,1,1,29,3,1
1024,200000,2,1,1,35,5,0
2085,210000,2,3,1,39,9,0
3216,340000,2,2,1,31,5,0
8957,500000,1,1,1,45,1,0
3519,360000,1,1,1,34,4,0
1910,80000,2,1,2,29,3,0
8338,30000,2,3,1,39,2,0
44,140000,2,2,1,37,7,0
5227,50000,2,2,2,50,4,0
9941,160000,1,1,1,51,6,1
5389,50000,1,3,2,24,4,1
7006,100000,2,2,2,28,4,0
17061,20000,2,2,1,22,3,1
1503,240000,1,2,1,43,4,0
2104,180000,1,1,2,30,3,0
9489,90000,1,3,2,25,3,1
18093,80000,1,3,2,35,1,1
7648,160000,1,2,1,57,9,0
12923,90000,2,2,2,33,2,1
4278,360000,2,1,2,29,9,1
8310,50000,2,2,2,37,3,0
8692,310000,2,2,1,34,8,0
4302,150000,2,2,1,37,4,1
6883,230000,2,4,2,45,1,0
4769,220000,1,1,1,37,7,0
6929,140000,2,1,2,31,2,0
2315,120000,2,2,2,31,7,0
9004,30000,2,2,1,25,8,0
5293,50000,1,2,1,47,9,0
14277,10000,1,2,2,38,7,1
6122,250000,2,2,1,29,2,1
7887,500000,1,1,2,34,4,0
1260,50000,1,1,2,24,9,0
14942,100000,2,2,1,39,2,1
4839,50000,2,2,2,22,3,1
5225,50000,1,2,2,22,4,0
5846,60000,2,2,1,59,9,0
15321,170000,2,2,2,38,6,1
150,260000,2,1,1,60,4,0
9204,50000,2,3,2,50,1,0
9276,340000,2,2,2,27,7,0
7828,120000,2,2,1,25,7,0
7999,200000,2,1,1,34,5,0
6047,360000,2,1,2,30,2,0
2569,10000,1,2,2,54,1,0
3983,360000,2,1,2,28,2,0
8620,80000,1,1,2,26,6,0
815,120000,1,3,1,33,7,1
6568,50000,2,1,2,25,3,0
9042,290000,2,1,1,45,1,0
7329,330000,2,1,1,40,8,0
4144,30000,2,2,2,24,7,1
5813,190000,1,1,2,36,1,1
5425,300000,1,1,1,54,3,0
5188,200000,1,1,1,40,4,0
596,200000,1,1,1,43,3,0
14547,140000,2,2,1,35,8,1
7832,250000,2,1,1,39,2,0
12719,150000,2,1,2,52,6,1
15139,30000,1,3,1,55,7,1
2511,30000,2,1,2,24,8,1
7064,20000,1,3,2,37,8,0
3608,200000,1,1,1,59,4,0
6244,120000,2,1,2,36,4,0
8558,360000,1,1,2,30,6,0
5234,50000,1,1,2,35,5,0
20381,50000,1,3,1,23,6,1
17960,80000,1,1,2,33,6,1
1710,200000,2,1,1,40,7,0
17250,180000,2,1,1,42,7,1
3745,120000,2,1,2,26,8,0
6876,30000,2,2,2,23,3,1
7052,20000,1,2,2,51,4,0
209,80000,2,2,2,24,7,1
6643,200000,1,1,2,29,2,0
6670,340000,2,2,2,30,1,0
11545,300000,2,2,1,34,5,1
3357,100000,1,2,2,27,8,0
4325,20000,2,2,2,49,2,0
4900,210000,2,2,1,34,3,0
6342,130000,1,1,1,35,3,0
18011,30000,1,3,1,46,5,1
7547,350000,1,1,2,35,5,0
445,240000,1,1,2,44,3,1
14031,50000,2,2,1,31,1,1
6683,20000,1,2,1,36,3,1
6742,40000,2,2,2,27,9,0
535,50000,1,1,2,26,9,0
5435,90000,1,3,1,45,1,1
16962,280000,1,3,1,52,8,1
12540,250000,2,3,1,49,4,1
4784,360000,2,2,2,34,4,0
7531,270000,1,1,2,28,5,1
5444,80000,1,1,1,53,5,0
13405,40000,2,1,2,22,8,1
5960,50000,2,2,2,24,9,0
4009,130000,2,2,2,24,5,0
5376,360000,2,1,2,28,6,0
2545,20000,1,2,2,25,6,1
19224,330000,2,1,2,38,5,1
969,20000,2,2,1,27,8,0
8253,500000,1,1,2,34,8,0
6832,130000,2,3,1,36,1,0
7277,20000,2,3,1,28,9,0
3076,200000,2,1,2,29,9,0
4498,210000,1,1,1,38,8,1
19530,350000,2,2,1,36,6,1
12382,500000,2,1,2,35,1,1
16455,80000,2,2,1,56,1,1
649,280000,2,2,1,44,4,1
4789,120000,1,2,1,52,6,0
4021,50000,1,2,2,23,6,0
4571,160000,1,2,2,29,6,0
2320,30000,2,3,3,60,1,0
1871,100000,2,2,1,31,2,0
16178,50000,2,2,2,29,2,1
8093,270000,2,2,2,26,5,0
14045,80000,2,1,1,45,7,1
7157,50000,1,2,2,30,9,0
230,20000,2,3,2,24,9,0
1682,150000,2,2,2,29,1,0
1496,170000,1,2,1,36,9,0
15340,200000,2,2,1,36,2,1
15771,30000,2,2,2,24,5,1
3346,50000,2,2,2,25,6,1
5357,500000,1,1,1,34,6,0
2333,10000,1,1,2,23,7,0
4575,200000,2,2,2,26,1,1
5061,50000,1,2,1,52,5,1
1994,310000,2,1,1,43,8,0
7230,30000,2,1,2,24,8,0
1092,250000,1,1,2,31,4,0
6547,50000,1,2,2,26,2,0
3692,500000,1,1,2,39,4,0
14313,300000,2,1,1,56,9,1
5908,80000,1,2,3,39,2,0
6082,70000,2,3,1,47,8,0
1900,50000,2,2,1,44,2,0
6390,10000,1,3,3,40,6,0
16961,50000,1,2,1,48,2,1
345,180000,2,1,2,26,7,0
8294,50000,2,3,2,23,9,1
18421,40000,2,2,2,24,2,1
5894,110000,2,3,1,38,6,0
6276,290000,1,2,1,50,1,0
7767,20000,1,2,2,24,8,0
2055,50000,1,2,1,55,1,0
4121,140000,1,1,1,47,2,0
12000,20000,1,2,2,30,5,1
794,280000,2,3,1,40,3,0
652,240000,2,2,2,26,8,0
342,50000,1,2,2,36,8,0
488,320000,1,2,1,39,9,0
2077,20000,1,3,1,49,2,0
4614,50000,1,2,2,39,7,0
4737,290000,2,2,2,24,1,0
2877,60000,2,2,2,23,9,0
4447,90000,2,1,1,37,6,0
3947,150000,2,1,1,35,3,0
7127,20000,1,2,1,31,5,0
16694,250000,1,1,2,35,2,1
7456,330000,1,1,1,43,2,1
3159,150000,2,3,1,51,3,0
6298,440000,2,2,2,27,9,0
12310,20000,2,3,1,23,1,1
8464,260000,2,2,2,28,8,0
3567,480000,1,2,1,39,5,0
8118,150000,1,1,2,42,3,1
8075,80000,2,2,2,30,4,0
11750,50000,2,2,1,45,9,1
8610,140000,1,2,1,55,4,0
13553,120000,2,1,2,25,5,1
1330,20000,2,2,1,49,8,0
11027,50000,1,1,2,25,1,1
4295,50000,1,2,2,23,3,1
2244,90000,2,3,2,28,7,1
2685,60000,1,1,1,42,5,1
9481,250000,1,1,1,53,4,1
10419,500000,1,1,1,64,9,1
12152,30000,1,2,1,51,3,1
3427,360000,2,1,1,46,9,0
6022,300000,2,3,1,39,3,0
3794,430000,2,1,1,33,9,0
5525,80000,1,1,2,27,4,0
1886,10000,1,2,2,33,7,0
6979,170000,1,1,2,30,2,0
13147,140000,2,2,2,32,6,1
8666,140000,2,2,1,39,4,0
1619,190000,2,2,2,25,4,0
2308,30000,2,1,2,30,7,0
5495,280000,1,1,1,34,2,0
4333,300000,2,3,1,39,5,0
6343,150000,1,1,1,49,9,0
20904,20000,1,3,2,48,3,1
5782,130000,1,3,2,33,8,0
302,440000,2,1,2,36,9,0
12801,10000,1,3,2,36,4,1
2471,140000,2,1,2,29,5,1
8882,210000,1,1,2,28,6,0
8856,120000,1,2,2,26,1,1
1244,100000,2,3,1,50,9,1
7422,140000,2,2,1,45,8,0
2052,50000,1,3,2,27,8,0
8645,40000,1,2,2,36,2,0
13316,240000,2,2,1,40,1,1
4068,50000,1,3,2,24,1,1
6334,220000,2,2,1,44,8,0
7888,200000,1,2,1,29,5,0
6420,30000,2,2,2,27,5,0
5193,330000,2,1,1,41,5,0
6160,330000,2,2,2,40,3,0
6351,260000,1,1,1,43,9,0
20907,190000,1,2,2,40,2,1
6030,180000,2,3,1,42,2,1
6513,360000,1,3,2,34,1,1
5048,220000,2,2,2,52,6,0
5954,120000,2,1,2,27,2,1
3398,40000,2,2,1,45,8,1
3825,240000,2,1,1,34,5,1
5041,130000,2,1,2,29,9,1
59,200000,2,1,2,34,1,0
20374,10000,1,2,2,22,7,1
7390,350000,1,1,2,38,3,0
19909,80000,2,2,2,31,2,1
8883,230000,2,4,2,52,4,0
1518,190000,1,3,1,49,1,1
7815,30000,2,2,1,27,8,0
1268,70000,2,2,2,34,6,0
10749,160000,1,2,2,52,1,1
3559,10000,2,2,2,23,5,0
6211,50000,2,2,1,34,1,0
9971,30000,1,2,2,30,8,1
7750,250000,1,3,1,44,2,1
547,220000,2,1,1,41,9,1
5308,160000,2,2,2,24,2,0
689,140000,1,1,1,40,8,0
6788,210000,2,1,2,31,2,0
7318,100000,1,1,2,54,9,0
963,200000,1,2,2,31,8,0
7236,20000,2,2,2,53,2,0
1153,180000,2,2,2,42,2,1
10656,240000,2,2,1,38,1,1
8064,360000,1,3,2,41,6,0
16060,60000,2,3,1,32,6,1
2551,30000,2,2,2,26,1,0
17875,30000,1,3,1,30,8,1
2282,500000,1,3,1,56,6,0
5006,90000,2,3,3,24,2,0
1693,150000,2,1,2,27,5,0
3963,340000,2,2,1,57,1,1
