ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo Emp.,Situacao
10517,350000,2,2,2,33,5,0
8296,100000,1,1,2,29,6,1
15682,30000,1,2,2,25,6,1
3480,490000,2,2,2,27,8,0
4798,310000,2,2,2,32,2,0
898,170000,2,1,2,28,1,1
7340,110000,1,3,1,35,5,1
4445,100000,1,2,2,36,4,0
11499,250000,1,1,1,40,8,0
172,300000,2,1,2,30,4,0
2508,20000,1,2,2,48,2,1
13641,20000,2,3,2,22,9,1
13082,500000,2,1,2,39,1,1
9112,480000,1,2,1,39,2,0
4956,180000,1,1,1,46,5,1
819,150000,2,2,1,45,9,0
12274,450000,1,2,2,32,2,0
11724,160000,1,2,2,57,8,0
10151,160000,1,1,2,42,5,0
11120,30000,2,2,2,39,7,0
3763,220000,2,2,1,37,4,0
8681,50000,1,3,1,52,4,0
8119,450000,1,1,1,48,6,1
10234,310000,1,2,1,36,3,0
15736,50000,2,2,2,30,4,1
5669,120000,2,2,1,29,1,1
13765,60000,1,2,2,51,5,1
2191,100000,1,2,1,50,3,0
8067,180000,2,2,2,29,9,0
2102,140000,2,1,2,35,6,0
17782,230000,2,1,1,66,5,1
8319,60000,1,2,1,43,4,0
1263,50000,1,2,1,44,1,0
10260,100000,2,1,2,25,7,0
6436,230000,1,2,1,36,7,0
2645,170000,2,2,1,49,5,1
11649,50000,2,3,1,47,3,0
11420,50000,2,2,1,57,1,0
9843,30000,1,2,2,25,8,1
455,80000,1,2,2,42,2,0
5864,320000,1,2,2,44,5,0
14142,30000,1,1,2,28,3,1
566,250000,2,3,2,35,7,0
994,360000,2,1,2,25,8,1
7478,170000,1,2,2,31,6,0
1526,20000,1,2,2,35,9,0
7740,460000,1,1,2,33,2,0
4905,30000,2,2,2,22,5,0
6005,80000,2,3,1,33,2,0
552,190000,2,1,2,41,7,1
11030,20000,2,3,2,30,9,0
10747,20000,2,3,1,47,5,0
10069,420000,2,2,2,31,9,0
1729,10000,2,3,2,42,2,0
20800,120000,1,2,2,41,4,1
1890,210000,2,3,2,36,1,1
18610,80000,2,1,2,25,8,1
4730,240000,2,1,1,34,3,0
738,610000,2,1,2,31,1,0
5876,340000,2,2,2,33,7,1
5681,220000,2,2,2,36,9,0
2477,50000,1,3,1,53,1,0
17668,100000,2,2,2,30,6,1
51,70000,1,3,2,42,8,1
3399,80000,2,2,1,25,4,0
13514,240000,2,3,2,36,4,1
1141,20000,1,2,2,25,2,0
5668,360000,2,1,2,27,6,0
4549,250000,2,2,1,44,5,0
4232,180000,2,2,1,49,2,0
2228,20000,2,2,1,24,8,0
3353,410000,2,1,2,41,7,0
2535,50000,1,2,2,26,2,0
9177,30000,2,2,2,31,1,0
322,340000,2,1,2,27,2,0
9196,30000,1,3,2,31,4,1
19036,50000,2,2,1,41,3,1
1137,50000,1,2,2,31,7,0
9295,140000,2,2,2,27,9,0
9077,170000,2,1,1,35,8,1
5011,20000,1,3,2,26,1,0
8930,10000,1,2,2,29,2,1
4218,50000,1,2,2,33,7,1
5156,80000,1,2,2,27,8,0
10693,180000,1,2,1,43,6,0
12803,260000,2,2,1,53,1,1
16626,50000,1,1,2,32,2,1
6313,260000,1,2,2,29,5,1
1226,20000,1,3,2,22,6,1
5128,360000,1,3,1,51,8,0
14535,130000,1,2,2,31,6,1
8081,230000,1,3,1,30,6,0
6324,100000,2,2,2,30,1,0
1356,70000,2,3,1,38,8,0
9082,120000,2,1,1,51,3,0
8837,150000,2,4,2,27,6,0
14844,100000,2,1,2,29,2,1
6408,90000,2,3,1,35,3,0
10132,500000,1,2,2,33,3,0
5845,180000,2,1,2,27,9,0
2901,20000,1,1,1,29,4,0
10023,210000,2,2,1,41,5,0
3973,240000,1,2,2,35,3,0
8382,60000,1,2,1,46,1,0
2712,360000,2,1,1,37,2,0
2760,150000,2,1,2,31,6,0
14989,70000,2,1,1,42,1,1
2697,20000,2,3,2,40,3,0
8696,90000,2,2,2,47,1,0
8194,240000,1,1,2,40,2,0
3688,50000,2,2,2,23,5,1
7605,200000,2,2,1,46,4,0
5763,20000,1,2,1,27,1,0
5473,20000,2,3,3,55,9,1
4866,200000,2,2,2,40,9,0
10035,270000,1,3,1,53,7,1
12090,160000,1,1,2,32,1,0
192,60000,2,1,2,27,6,1
10561,20000,1,2,2,30,9,0
3910,220000,1,2,2,30,4,1
12192,10000,2,3,1,55,6,1
11662,30000,2,2,2,23,2,1
5733,200000,1,1,1,44,1,0
6375,500000,1,1,2,45,1,0
11225,50000,1,3,2,46,9,1
4023,250000,2,1,1,44,9,0
1399,20000,1,3,1,51,4,0
6183,70000,2,1,2,24,8,1
4025,120000,2,2,1,24,2,0
3093,60000,1,2,2,27,1,0
3302,20000,2,2,2,24,3,0
5092,360000,2,1,2,26,8,0
5922,230000,2,2,1,45,4,0
11315,50000,1,3,2,30,8,1
7578,320000,1,2,2,27,8,0
4289,100000,2,2,2,25,9,0
4139,50000,2,1,2,26,6,0
7933,130000,1,1,1,70,4,1
1282,360000,1,1,2,34,8,0
6473,50000,1,2,1,43,9,0
12003,80000,2,3,1,53,3,1
3814,60000,2,2,1,42,8,0
16029,50000,2,3,3,43,5,1
1147,70000,2,1,2,31,9,1
4470,160000,1,4,2,26,6,0
6660,10000,1,2,2,44,6,0
12173,50000,1,2,2,22,4,0
16247,40000,2,2,1,38,8,1
3172,90000,1,2,1,35,5,1
3600,150000,2,2,2,23,3,0
17570,70000,2,2,2,34,9,1
3044,70000,2,1,1,40,6,1
11182,140000,2,1,2,26,1,0
5608,300000,2,2,2,32,2,0
2684,280000,2,1,2,32,3,0
3005,220000,1,1,2,37,4,0
1230,50000,1,3,2,46,1,0
12997,230000,2,2,1,43,6,1
2995,120000,1,2,3,38,7,0
11825,20000,1,2,2,56,7,0
10104,260000,1,1,1,40,6,0
4453,50000,2,1,2,27,1,0
11050,90000,2,3,1,33,7,0
6214,310000,2,2,2,25,5,0
2054,140000,1,3,1,37,4,0
5377,50000,2,2,2,28,8,0
1499,180000,2,2,2,48,4,0
9462,500000,2,1,1,30,7,0
3157,70000,2,2,1,28,6,1
10173,410000,2,3,1,48,5,0
8928,30000,2,1,2,27,4,0
6740,10000,2,2,2,32,3,0
9189,60000,1,1,2,26,9,0
2360,300000,1,2,2,35,4,0
9673,430000,2,1,2,29,4,0
12228,500000,2,2,1,38,8,0
12835,40000,1,2,2,26,2,1
14162,50000,1,2,2,25,2,1
7434,170000,2,1,2,25,9,1
9824,50000,2,3,1,48,9,1
10413,90000,2,2,1,27,1,0
16873,20000,1,2,2,45,1,1
331,200000,2,2,1,37,4,1
982,30000,1,2,2,29,6,0
1065,30000,2,3,1,55,1,1
4563,200000,2,1,1,26,4,0
19352,120000,2,2,1,40,3,1
1599,240000,1,1,2,30,1,0
10586,160000,2,2,1,45,1,0
18491,40000,2,1,2,26,2,1
6350,500000,1,1,1,39,6,0
4161,50000,1,1,2,25,4,0
9037,30000,1,3,2,45,4,0
11305,500000,1,2,2,30,9,0
9912,110000,1,2,1,42,7,0
2089,90000,2,2,1,54,7,0
3649,230000,2,2,1,36,7,0
6812,420000,2,2,2,36,2,0
9169,70000,2,3,2,55,2,0
3854,20000,1,3,2,28,4,0
18421,40000,2,2,2,24,3,1
4900,210000,2,2,1,34,9,0
16987,260000,2,1,2,30,7,1
7732,80000,2,4,1,23,2,0
11341,170000,2,2,2,56,7,1
8623,50000,1,3,2,32,5,0
7994,270000,2,3,1,30,1,0
1211,210000,2,1,1,37,1,0
4389,160000,2,1,1,29,6,0
1264,150000,2,3,1,43,1,1
7241,180000,2,1,1,36,3,0
10942,500000,1,1,1,42,7,0
3421,420000,2,2,2,29,6,0
70,20000,1,4,2,22,6,0
1231,50000,2,2,2,22,8,1
8243,210000,2,2,1,50,7,0
12345,30000,2,2,1,53,9,1
7347,170000,2,1,1,40,7,0
11320,50000,2,2,1,32,2,1
4491,100000,2,2,2,23,1,0
8876,140000,2,1,2,25,8,0
8655,30000,1,1,1,47,2,1
17416,70000,2,3,1,43,8,1
18574,250000,2,2,2,24,9,1
5104,240000,2,1,1,33,5,0
8752,200000,1,1,2,28,2,0
2513,340000,1,1,1,34,3,1
10192,240000,2,1,1,33,7,0
3295,380000,1,1,2,36,8,0
3843,50000,1,2,2,24,3,0
7279,150000,1,1,1,50,6,0
10374,70000,2,1,2,30,7,0
6977,30000,1,2,2,27,1,0
5309,80000,1,1,2,35,5,0
19622,50000,2,2,1,34,3,1
10913,10000,2,2,1,40,7,1
9685,280000,1,2,2,38,4,1
18553,160000,2,1,2,27,9,1
14792,10000,2,3,1,51,2,1
11204,200000,1,2,2,31,4,0
3739,360000,2,3,1,29,9,1
18514,60000,2,2,1,24,5,1
7225,140000,2,2,1,37,5,0
3292,120000,1,1,2,31,6,1
11854,360000,1,3,1,34,9,0
7183,60000,2,2,1,30,9,1
7595,50000,2,2,2,39,5,0
5326,200000,1,1,1,45,7,0
1852,310000,2,1,2,30,6,0
10399,50000,1,2,2,22,3,0
11390,330000,2,1,2,30,1,0
2179,30000,2,2,1,33,5,0
8883,230000,2,4,2,52,4,0
11559,30000,1,1,2,35,8,0
11628,150000,2,1,2,27,3,0
7676,130000,2,3,1,38,4,1
6644,20000,1,1,2,29,4,0
8371,80000,1,2,2,53,9,1
3813,300000,2,1,1,33,8,0
730,60000,1,1,2,29,7,1
18623,50000,2,2,2,27,4,1
2291,10000,1,3,3,54,1,0
11360,90000,2,1,2,42,2,1
11787,50000,1,2,2,27,9,0
7114,130000,2,2,1,31,7,0
19056,70000,2,3,1,35,5,1
11268,360000,1,1,1,37,3,0
1685,120000,2,2,2,30,1,0
18095,20000,1,1,2,42,1,1
110,360000,1,2,1,35,8,0
1727,50000,2,3,1,54,3,0
5370,390000,2,2,1,44,8,0
4847,20000,2,2,2,22,9,0
2371,210000,1,2,2,28,2,0
8648,80000,2,2,2,38,6,0
8158,100000,1,1,2,28,1,0
11111,40000,1,2,1,42,8,0
1093,210000,1,3,1,29,5,0
13083,210000,2,2,1,46,7,1
11368,200000,2,1,1,34,8,1
11886,220000,2,2,2,37,1,0
1743,230000,2,1,2,29,9,0
4902,20000,2,3,1,50,9,0
11890,30000,2,2,2,22,5,0
20,180000,2,1,2,29,2,0
2909,100000,1,2,2,35,5,1
9553,80000,2,2,1,35,9,0
6595,80000,2,1,2,24,9,0
18386,30000,2,3,2,23,1,1
5911,50000,2,2,2,24,8,0
11109,210000,2,1,2,32,1,0
7159,180000,2,2,2,30,9,0
5771,180000,1,2,1,38,8,1
9497,200000,2,1,2,30,8,0
8622,50000,2,3,1,42,7,0
17584,260000,2,2,1,49,6,1
3615,150000,1,3,2,32,6,0
15303,180000,2,2,2,29,2,1
7186,20000,1,2,1,47,1,0
5791,100000,2,2,2,26,9,0
7646,50000,2,2,2,36,3,1
9237,240000,2,3,2,35,8,0
6650,320000,2,1,2,30,1,0
3460,230000,1,2,2,30,2,1
8793,50000,1,1,1,60,3,0
248,100000,2,2,2,27,8,0
5983,10000,1,2,2,36,4,1
16995,50000,2,2,2,24,1,1
8102,50000,1,2,2,39,7,0
13926,240000,2,1,2,26,8,1
9957,320000,1,1,1,46,9,0
9133,250000,1,2,1,36,3,0
5863,180000,2,2,2,26,1,0
10401,220000,2,1,2,32,4,0
9716,210000,2,1,2,26,3,0
2215,50000,1,3,2,41,7,0
16133,30000,2,3,1,40,3,1
11546,110000,1,2,1,32,9,0
8819,220000,2,1,1,36,2,0
10754,160000,2,2,1,31,3,1
10652,500000,1,1,2,54,6,0
10024,50000,2,2,1,39,9,0
291,280000,1,1,2,33,3,1
12021,30000,2,2,1,23,8,0
14045,80000,2,1,1,45,4,1
14334,50000,2,1,2,27,9,1
3781,140000,2,1,1,39,4,0
11887,50000,2,3,1,50,7,0
744,70000,1,1,2,51,4,0
8021,30000,2,2,1,45,7,1
9388,150000,2,2,1,35,3,0
5002,500000,1,1,1,45,6,1
6946,50000,1,2,2,25,6,1
3844,50000,2,2,2,33,8,0
9808,70000,1,1,2,31,7,0
12216,180000,1,2,2,24,1,0
9012,300000,2,1,2,48,8,1
144,170000,1,2,2,29,2,0
10700,140000,1,2,1,73,7,0
10123,50000,1,3,2,23,3,0
10777,360000,1,1,2,49,3,0
7072,100000,1,1,2,32,3,0
17785,30000,2,2,1,55,2,1
2032,320000,2,2,2,30,4,0
7515,150000,2,2,2,28,2,0
6462,150000,1,2,1,45,2,0
2800,100000,1,2,2,43,1,0
5637,210000,2,2,2,42,8,0
10866,20000,2,1,2,25,8,0
7783,50000,1,2,2,27,1,1
509,80000,2,2,1,30,3,0
4667,80000,2,3,1,52,3,0
10965,420000,1,3,2,32,7,0
1942,360000,1,3,1,53,4,0
9648,170000,2,2,2,35,8,0
9857,20000,2,1,2,28,5,1
15448,20000,1,2,2,26,7,1
8195,50000,1,2,2,35,6,0
4911,60000,2,1,2,34,4,0
11527,100000,2,2,1,49,8,0
6310,150000,2,2,1,44,3,0
5955,200000,1,2,2,26,5,0
2021,230000,2,2,1,38,9,0
14280,220000,2,2,2,27,9,1
2494,290000,2,2,1,32,6,0
12417,60000,1,2,2,27,3,1
10079,100000,2,2,1,28,4,0
16376,150000,2,2,1,35,6,1
7042,50000,1,2,1,51,3,0
11405,40000,1,1,2,24,1,0
11837,100000,1,2,2,33,9,0
1162,230000,2,2,1,44,1,0
15001,50000,2,1,2,22,7,1
3072,180000,2,1,2,28,8,1
9492,280000,2,3,1,51,6,0
16783,20000,1,2,2,31,9,1
750,50000,2,2,2,25,9,1
5480,550000,2,1,2,35,4,0
15701,400000,1,1,1,32,7,1
11364,310000,2,2,1,35,2,0
8269,200000,1,1,2,32,4,1
10725,180000,2,2,2,26,5,0
8275,60000,1,1,1,46,7,0
8985,30000,2,2,1,34,9,1
3441,350000,2,2,2,27,5,0
20160,120000,2,1,1,34,3,1
17088,30000,2,1,2,23,8,1
8769,50000,1,2,2,25,5,1
14379,50000,1,3,2,26,6,1
18,320000,1,1,1,49,5,0
9116,30000,2,2,2,22,7,0
9780,150000,2,1,2,25,4,0
16595,10000,1,2,2,28,9,1
4645,90000,2,2,1,47,9,0
6827,110000,2,1,1,37,7,0
940,200000,2,2,1,32,9,0
2949,150000,2,1,2,31,6,0
11010,180000,2,1,2,26,9,0
11040,110000,2,2,1,48,9,0
9947,30000,2,2,2,26,2,1
18048,50000,1,2,2,30,7,1
10258,360000,1,1,1,32,7,0
4595,30000,1,1,1,32,7,1
7602,140000,2,1,2,26,3,0
790,60000,2,2,2,29,2,0
9363,340000,1,2,1,42,7,0
3306,80000,1,3,2,32,2,0
11234,110000,2,2,2,59,4,0
8595,210000,2,1,2,38,5,0
8633,100000,1,1,1,60,8,0
18075,40000,1,1,2,34,3,1
6213,100000,2,1,2,26,8,0
9392,80000,1,2,2,25,4,1
16111,200000,2,2,1,33,2,1
10360,40000,1,1,1,37,1,0
6073,50000,2,2,1,30,2,1
3106,350000,2,2,1,33,3,0
534,100000,2,3,1,50,6,1
10770,50000,2,2,1,42,7,0
1936,460000,2,2,2,35,9,0
5173,360000,2,2,1,40,5,0
3547,150000,2,2,2,23,8,0
15235,120000,2,1,1,43,8,1
8063,220000,1,2,2,30,3,0
11633,170000,2,2,1,43,6,0
16909,180000,1,2,1,42,9,1
3321,500000,2,1,1,46,6,0
7400,40000,2,1,2,26,7,1
670,20000,2,1,1,30,2,1
7962,20000,1,2,2,25,8,1
20646,50000,1,3,1,26,8,1
3066,70000,1,1,2,25,1,1
16156,300000,2,2,1,43,5,1
18130,270000,1,2,1,40,1,1
20476,210000,1,1,2,27,9,1
6556,30000,1,1,2,38,1,0
1018,140000,2,3,2,57,1,1
2398,50000,2,2,1,47,3,0
11667,150000,1,2,1,48,1,1
3528,20000,2,2,1,50,1,0
6910,30000,2,3,2,29,9,1
4809,190000,1,1,2,27,6,0
8618,140000,2,1,1,45,3,0
2177,320000,1,2,2,35,3,0
3742,40000,1,2,1,47,4,0
2563,140000,1,1,1,40,1,1
5234,50000,1,1,2,35,1,0
18689,360000,2,2,1,28,4,1
18430,50000,2,2,2,24,5,1
1635,170000,2,2,1,50,4,0
5880,50000,2,2,2,23,7,0
6587,360000,1,3,1,42,4,0
4091,50000,1,2,2,24,7,0
8706,200000,1,1,2,36,3,0
12339,10000,2,1,2,24,4,0
4693,380000,2,1,1,36,9,0
1623,40000,2,1,2,26,9,0
5277,60000,1,3,2,34,4,0
10363,60000,2,3,2,40,8,0
7324,320000,1,1,1,43,8,0
7808,180000,1,1,1,42,7,0
717,160000,2,2,2,27,5,0
2993,150000,2,3,1,43,2,0
2135,160000,1,2,1,66,1,1
11137,100000,2,2,2,39,5,0
8146,120000,1,2,3,42,3,0
8208,50000,1,3,1,51,7,0
4885,70000,1,2,2,30,8,1
722,10000,1,2,2,22,9,1
3217,20000,2,1,2,25,9,1
4625,240000,2,2,1,37,1,0
6778,120000,2,2,1,30,6,0
3704,140000,2,2,1,46,2,0
304,20000,2,1,2,25,5,1
572,50000,2,2,2,23,6,0
16547,100000,1,1,2,30,5,1
5062,60000,1,2,2,25,3,0
7600,360000,2,2,1,56,8,0
6296,340000,2,2,2,32,6,0
2914,200000,2,1,1,45,1,0
11397,50000,2,2,2,32,3,0
2724,180000,2,3,1,47,5,0
10229,50000,1,3,1,38,3,0
10294,320000,1,1,2,31,8,0
8266,140000,1,2,1,46,2,1
4190,10000,1,1,1,41,5,0
7453,350000,2,1,2,32,1,1
4919,260000,2,1,2,39,2,0
4722,240000,2,1,2,34,5,0
2644,360000,1,1,1,39,2,0
8197,90000,2,2,1,49,9,0
6854,290000,1,3,2,34,6,1
9353,10000,2,2,1,37,2,0
16227,80000,2,2,1,34,5,1
16158,30000,2,2,1,46,7,1
12066,260000,1,1,1,43,9,0
13038,130000,2,1,2,26,8,1
10588,500000,2,1,2,27,6,0
5720,280000,1,1,1,49,9,0
11255,290000,2,3,1,43,3,0
5281,10000,1,2,3,37,3,0
10479,220000,2,2,1,45,4,0
7875,140000,2,2,2,42,7,0
4095,150000,1,1,1,33,4,0
11996,180000,1,1,2,28,1,1
8025,360000,1,1,2,27,3,0
4295,50000,1,2,2,23,8,1
735,110000,1,2,1,57,1,0
11337,300000,1,1,2,32,9,0
6203,210000,2,2,1,39,3,0
12145,190000,1,2,1,32,5,0
11377,500000,2,2,1,38,3,0
8666,140000,2,2,1,39,9,0
4346,160000,2,2,2,27,2,0
2966,50000,2,2,1,33,3,0
3588,210000,1,2,1,38,6,0
2441,160000,2,1,2,40,7,0
425,490000,2,2,1,30,6,0
12147,410000,1,2,1,45,2,0
8919,200000,1,3,2,30,8,0
9136,240000,1,2,1,54,1,0
6475,260000,2,1,2,29,2,0
7026,90000,1,2,3,40,3,1
11238,20000,1,2,1,58,6,0
8353,300000,2,2,1,31,3,0
6139,50000,2,3,1,36,3,1
20672,150000,1,2,2,32,1,1
1530,360000,2,2,1,50,4,0
2401,180000,1,2,1,30,1,0
2235,20000,1,2,2,30,8,0
5471,140000,1,2,2,27,2,0
6999,220000,1,1,1,41,7,0
18375,30000,2,1,2,23,4,1
5308,160000,2,2,2,24,8,0
3364,420000,1,2,1,37,8,1
9235,40000,2,2,2,33,1,0
7522,80000,2,2,1,45,2,0
20381,50000,1,3,1,23,3,1
2705,50000,2,3,2,22,6,0
3562,90000,1,2,2,33,6,1
10722,30000,2,1,2,28,7,0
7873,310000,2,1,1,25,9,0
11934,50000,2,1,1,43,3,0
10947,80000,2,2,2,24,7,0
578,80000,1,1,2,31,8,0
8969,70000,2,2,2,23,7,0
13967,40000,2,3,1,55,8,1
8487,200000,2,2,2,26,4,0
18632,110000,2,2,2,26,8,1
8548,260000,2,3,1,36,3,0
475,120000,2,2,1,32,7,0
6748,150000,2,1,1,37,2,0
8001,30000,1,2,1,62,7,0
10999,30000,2,2,1,22,2,1
4206,130000,1,2,2,25,8,0
3556,100000,1,1,1,35,1,0
1351,50000,1,2,2,29,9,0
5188,200000,1,1,1,40,5,0
11732,20000,1,2,1,51,6,0
11677,120000,2,2,1,30,8,0
4545,150000,1,3,1,44,5,0
20255,350000,2,1,1,52,3,1
1847,50000,1,2,3,53,4,0
6920,160000,2,3,1,28,3,0
6565,60000,1,2,2,31,9,0
11625,360000,2,1,2,29,7,0
124,310000,2,2,1,35,8,1
12137,200000,2,2,2,25,3,0
9597,30000,1,2,2,41,3,0
8376,200000,2,3,1,36,2,0
10527,260000,2,2,2,40,5,0
4399,380000,1,1,1,37,3,0
3587,110000,2,1,1,31,6,0
2676,20000,1,2,1,60,3,0
12948,200000,1,2,2,25,2,1
858,100000,2,3,1,43,4,1
12149,210000,2,2,2,27,8,0
240,140000,2,2,3,41,7,1
6631,120000,2,2,2,35,4,0
6786,80000,2,3,1,42,7,0
3090,200000,1,2,2,28,8,0
16730,50000,1,3,2,34,2,1
5332,20000,2,2,3,52,8,0
2121,90000,2,1,2,28,2,0
8545,450000,1,1,1,34,7,1
11124,80000,2,1,1,44,7,0
15498,150000,1,2,1,34,1,1
1990,50000,1,2,2,42,3,1
6479,50000,1,3,2,29,6,1
3237,120000,2,1,1,41,9,0
12250,500000,2,3,2,35,2,1
6695,50000,1,2,2,24,2,0
3313,200000,2,1,1,36,6,0
12382,500000,2,1,2,35,1,1
5445,140000,1,2,1,47,7,1
14440,50000,2,1,2,31,3,1
9786,80000,2,2,2,25,8,1
16941,180000,1,1,2,51,7,1
17233,10000,2,2,3,46,8,1
1414,240000,1,2,1,30,5,0
8220,50000,1,2,2,51,8,1
11835,30000,2,3,1,53,1,0
7692,130000,2,2,1,25,9,0
11024,70000,1,2,2,48,4,0
27,60000,1,1,2,27,8,1
4069,50000,1,2,1,43,2,1
4245,260000,2,1,2,32,7,0
5472,20000,1,1,2,25,8,1
3351,30000,1,2,1,44,3,1
10483,30000,2,1,1,23,1,1
11208,170000,1,1,1,36,1,0
10673,70000,1,2,1,35,4,0
7397,200000,2,2,1,37,3,1
15213,360000,2,1,2,27,7,1
18952,40000,2,3,1,23,8,1
1891,50000,2,1,2,26,5,0
8662,180000,2,2,2,32,6,0
234,190000,1,2,2,34,6,1
12393,30000,2,3,1,47,7,1
8294,50000,2,3,2,23,1,1
4054,50000,2,2,1,32,8,1
3011,210000,2,2,2,32,6,0
4949,20000,1,1,2,24,1,0
5805,140000,2,2,1,28,8,0
2878,160000,2,2,2,23,5,0
11920,150000,2,1,2,33,5,0
2060,220000,1,2,1,48,7,0
1517,50000,2,2,2,25,2,0
3862,170000,2,2,1,39,9,1
8509,50000,1,2,2,24,3,1
310,60000,2,1,2,27,7,0
7544,130000,2,3,2,27,8,0
10008,100000,2,2,1,38,2,0
1128,360000,2,2,1,52,5,0
2074,250000,1,2,1,50,3,0
18327,200000,2,1,2,33,2,1
1970,200000,2,1,2,43,9,0
16101,50000,2,2,1,30,6,1
4567,70000,2,2,1,58,3,0
847,300000,2,2,1,34,6,0
5672,180000,1,2,2,29,7,0
14892,50000,2,2,1,29,6,1
8652,20000,1,2,1,41,6,0
2141,60000,2,1,2,22,5,0
8746,220000,2,1,2,28,2,0
10155,100000,1,2,1,56,5,0
14145,500000,2,1,2,28,2,1
7993,50000,2,2,2,23,5,1
4629,250000,2,1,2,48,5,1
3015,200000,1,1,2,35,3,0
10991,360000,1,2,2,26,8,0
19694,70000,2,2,1,49,7,1
9190,20000,2,3,1,35,1,1
2077,20000,1,3,1,49,1,0
6921,260000,2,1,2,32,1,1
8938,170000,2,1,2,30,9,1
7828,120000,2,2,1,25,4,0
2460,250000,2,2,1,41,8,0
6088,200000,1,2,2,36,1,1
14834,30000,1,3,2,50,9,1
4516,230000,1,2,1,29,8,0
14928,50000,1,2,2,25,6,1
1791,180000,2,1,1,44,7,0
20921,500000,1,1,1,39,5,1
6546,200000,2,2,1,60,9,0
13413,100000,2,2,1,28,2,1
13532,260000,1,2,1,39,7,1
14691,50000,1,2,1,37,6,1
6889,80000,1,2,2,23,5,0
10492,500000,1,1,2,38,3,0
1759,80000,2,2,1,36,8,0
7339,20000,1,2,1,39,8,1
3812,130000,1,2,2,28,3,1
835,20000,2,1,2,23,9,0
4646,360000,1,1,2,29,4,0
343,200000,2,1,2,29,6,0
10746,220000,1,2,2,44,3,0
5823,150000,2,1,2,28,1,0
989,360000,2,2,2,25,3,0
3553,50000,2,2,1,36,6,0
6200,50000,2,3,2,55,1,0
11574,20000,2,1,2,24,4,0
6017,30000,2,2,1,28,7,0
3452,50000,2,1,2,26,9,0
3345,30000,2,3,1,29,1,1
1761,290000,2,1,1,33,8,0
856,30000,2,2,2,25,5,0
1588,550000,1,1,2,31,3,0
8620,80000,1,1,2,26,2,0
5735,60000,1,2,1,40,7,1
17839,110000,1,2,2,25,4,1
2679,200000,2,2,2,43,5,0
5730,110000,2,1,2,27,9,0
10379,90000,2,2,1,49,7,0
4951,170000,1,1,2,51,1,0
7742,50000,1,2,2,22,2,1
3991,240000,1,1,1,47,1,1
8734,290000,2,2,2,29,4,0
16344,200000,2,1,1,35,2,1
7386,10000,2,3,1,49,3,0
4804,50000,2,2,2,29,9,1
8286,30000,1,2,1,25,5,0
17525,20000,2,2,1,40,1,1
13239,20000,1,1,2,22,5,1
7455,120000,2,1,2,29,3,0
1544,50000,1,3,2,34,6,0
2979,120000,2,1,2,31,2,0
7861,50000,1,2,2,25,2,1
3144,70000,2,2,1,41,4,1
7115,220000,1,1,1,35,1,0
20001,220000,2,1,1,43,7,1
11877,180000,2,2,2,36,5,0
2211,360000,2,1,2,27,5,0
7280,300000,1,1,2,32,3,0
10640,100000,1,1,2,25,6,0
4532,120000,2,2,2,25,2,0
8128,200000,2,1,2,35,6,0
354,80000,2,2,2,43,8,0
6790,50000,2,2,1,45,9,0
9608,80000,2,1,1,35,4,0
2118,20000,1,3,2,43,1,1
7996,170000,2,2,2,38,9,0
3008,10000,2,2,1,24,7,0
6494,50000,1,2,2,34,5,0
12324,140000,1,3,2,26,6,0
3750,130000,2,2,2,27,4,0
5048,220000,2,2,2,52,7,0
8638,50000,1,1,2,29,4,0
7833,180000,2,2,2,30,4,0
1935,300000,2,1,2,28,4,1
10888,60000,2,2,1,57,2,0
6834,10000,1,2,1,42,6,1
4157,70000,1,2,2,27,6,0
6044,130000,1,2,1,38,5,0
11231,230000,2,1,1,39,6,1
8447,80000,1,1,2,29,9,1
10963,230000,2,2,1,46,8,1
8469,50000,1,2,1,36,1,1
10957,80000,2,2,1,35,2,0
659,80000,2,1,2,23,2,0
2200,20000,1,2,1,37,7,1
13605,440000,1,1,2,52,1,1
9337,70000,1,1,2,31,3,1
6890,260000,1,1,2,29,2,0
4441,140000,2,2,2,25,8,0
6764,190000,2,3,1,41,6,0
11940,280000,2,2,1,48,6,0
12136,340000,2,2,2,25,2,0
20323,140000,2,3,2,61,3,1
9482,30000,1,2,1,30,2,0
6785,100000,2,1,2,24,6,0
4267,80000,1,3,2,27,7,0
16180,230000,2,1,2,31,3,1
4861,210000,1,2,1,41,3,1
4444,180000,1,2,1,47,6,0
4006,20000,2,3,1,42,8,0
14277,10000,1,2,2,38,5,1
494,170000,2,2,2,28,9,0
7989,200000,2,2,2,27,3,0
1143,200000,2,1,1,39,3,0
2175,440000,2,2,2,29,8,0
7462,90000,1,1,2,52,1,0
7795,300000,2,2,2,36,8,0
18951,30000,2,2,2,23,9,1
3960,20000,1,3,2,23,8,0
10971,60000,1,2,1,37,9,1
2012,150000,1,1,1,51,8,0
1644,200000,1,1,2,29,3,0
11539,200000,1,2,1,34,4,0
7244,10000,1,3,2,33,6,1
11751,50000,2,2,2,28,6,0
18314,50000,2,2,1,22,3,1
9560,70000,2,2,2,24,9,1
9567,10000,1,3,1,52,4,1
10456,90000,2,3,1,25,5,0
2261,80000,2,2,2,37,8,0
10393,80000,1,3,2,30,2,1
4541,180000,2,2,2,33,4,0
